"hand_breadth","hand_circumference","hand_length","Gender","Weight","Height"
"88","212","190","Male","90.72","180.34"
"93","224","186","Male","113.4","175.26"
"85","203","197","Male","86.18","182.88"
"92","220","196","Male","90.72","185.42"
"96","234","194","Male","113.4","185.42"
"89","210","202","Male","84.82","175.26"
"86","205","185","Male","69.4","175.26"
"88","215","189","Male","86.18","170.18"
"87","218","196","Male","90.72","170.18"
"88","216","201","Male","84.82","180.34"
"86","203","194","Male","84.82","175.26"
"92","218","193","Male","95.25","167.64"
"90","214","187","Male","77.11","177.8"
"84","207","171","Male","79.38","165.1"
"87","207","194","Male","70.31","177.8"
"84","203","176","Male","72.57","167.64"
"84","204","179","Male","77.11","167.64"
"93","223","207","Male","97.52","187.96"
"85","202","174","Male","90.72","170.18"
"90","217","216","Male","83.91","187.96"
"89","217","201","Male","99.79","172.72"
"87","208","183","Male","77.11","180.34"
"84","207","187","Male","72.57","172.72"
"87","213","204","Male","74.84","190.5"
"86","207","187","Male","72.57","165.1"
"96","233","200","Male","115.67","187.96"
"82","198","185","Male","80.29","172.72"
"87","208","190","Male","88","172.72"
"88","212","189","Male","81.65","175.26"
"91","212","210","Male","109.32","187.96"
"90","214","195","Male","72.57","180.34"
"86","217","196","Male","76.2","165.1"
"83","198","186","Male","65.77","170.18"
"95","235","208","Male","84.37","172.72"
"94","228","203","Male","98.88","175.26"
"85","199","198","Male","93.89","165.1"
"93","226","188","Male","90.72","170.18"
"90","216","217","Male","106.59","185.42"
"87","216","187","Male","79.38","180.34"
"85","203","191","Male","83.91","177.8"
"100","237","209","Male","102.06","187.96"
"86","202","190","Male","90.26","177.8"
"89","211","186","Male","89.81","170.18"
"86","207","180","Male","78.47","170.18"
"85","205","180","Male","78.47","172.72"
"81","202","204","Male","72.57","182.88"
"87","212","192","Male","86.18","177.8"
"82","198","187","Male","76.2","167.64"
"85","201","188","Male","71.67","165.1"
"88","211","211","Male","73.94","185.42"
"87","203","193","Male","74.84","172.72"
"90","216","195","Male","78.93","170.18"
"88","215","190","Male","102.06","182.88"
"89","217","196","Male","95.25","172.72"
"87","212","193","Male","82.1","172.72"
"87","210","188","Male","108.86","185.42"
"85","207","201","Male","102.06","177.8"
"90","227","200","Male","98.88","182.88"
"86","217","190","Male","89.81","172.72"
"80","197","187","Male","90.72","167.64"
"94","221","197","Male","76.2","175.26"
"90","217","191","Male","79.38","177.8"
"84","208","184","Male","63.5","165.1"
"74","180","174","Male","64.41","170.18"
"89","224","190","Male","95.25","177.8"
"96","224","195","Male","88.45","187.96"
"85","197","171","Male","68.04","165.1"
"85","209","187","Male","77.11","175.26"
"90","225","190","Male","113.4","180.34"
"85","207","191","Male","61.23","182.88"
"81","201","181","Male","58.97","170.18"
"88","222","187","Male","86.18","177.8"
"95","229","207","Male","106.59","185.42"
"85","215","211","Male","99.79","193.04"
"85","205","195","Male","79.38","167.64"
"89","219","181","Male","86.18","177.8"
"84","210","192","Male","83.91","172.72"
"90","220","205","Male","71.67","182.88"
"87","216","207","Male","77.11","187.96"
"97","237","217","Male","90.72","203.2"
"96","233","196","Male","74.84","182.88"
"81","201","189","Male","65.77","170.18"
"85","210","190","Male","91.17","172.72"
"89","218","177","Male","76.2","177.8"
"77","195","171","Male","80.74","182.88"
"79","195","195","Male","68.04","167.64"
"88","222","194","Male","64.86","172.72"
"83","209","190","Male","81.65","170.18"
"96","233","200","Male","77.11","182.88"
"84","207","184","Male","68.04","170.18"
"85","209","197","Male","83.91","182.88"
"87","215","187","Male","79.38","177.8"
"86","213","187","Male","77.11","182.88"
"91","230","194","Male","104.33","167.64"
"90","220","206","Male","86.18","190.5"
"87","217","181","Male","68.04","182.88"
"82","201","187","Male","84.37","177.8"
"94","228","189","Male","90.72","172.72"
"84","207","171","Male","74.84","175.26"
"92","223","194","Male","83.91","185.42"
"92","225","196","Male","117.03","177.8"
"87","212","178","Male","70.31","167.64"
"93","222","205","Male","103.87","182.88"
"85","217","190","Male","108.86","175.26"
"89","222","185","Male","88.45","177.8"
"98","232","201","Male","101.6","193.04"
"90","217","194","Male","117.93","187.96"
"90","213","211","Male","97.52","190.5"
"85","201","189","Male","66.68","180.34"
"91","216","194","Male","83.91","180.34"
"97","231","209","Male","99.79","180.34"
"89","211","206","Male","70.31","177.8"
"91","217","195","Male","102.06","175.26"
"98","231","213","Male","95.25","203.2"
"84","200","183","Male","78.93","175.26"
"90","214","200","Male","90.72","182.88"
"81","201","186","Male","82.55","167.64"
"88","207","181","Male","68.04","175.26"
"85","204","188","Male","121.11","167.64"
"87","214","194","Male","81.65","180.34"
"84","214","192","Male","77.11","177.8"
"92","213","196","Male","91.17","175.26"
"85","207","174","Male","79.38","167.64"
"91","217","184","Male","87.09","182.88"
"90","213","188","Male","86.18","177.8"
"80","195","188","Male","83.91","172.72"
"90","214","191","Male","112.04","180.34"
"89","213","186","Male","98.88","175.26"
"99","237","202","Male","102.06","185.42"
"92","214","190","Male","77.11","175.26"
"79","189","174","Male","72.57","175.26"
"88","208","194","Male","86.18","175.26"
"83","198","197","Male","61.23","180.34"
"83","194","168","Male","64.41","165.1"
"84","207","174","Male","83.91","175.26"
"88","218","186","Male","79.38","185.42"
"90","215","190","Male","102.06","180.34"
"84","211","187","Male","97.52","180.34"
"82","193","178","Male","65.77","167.64"
"90","217","202","Male","79.38","182.88"
"85","202","201","Male","68.04","177.8"
"87","212","198","Male","91.63","180.34"
"84","206","182","Male","69.85","170.18"
"87","205","182","Male","68.04","170.18"
"85","217","193","Male","77.11","165.1"
"90","220","205","Male","76.2","193.04"
"90","208","186","Male","71.67","172.72"
"87","217","193","Male","72.57","182.88"
"88","213","196","Male","83.91","180.34"
"88","215","188","Male","71.21","180.34"
"86","211","199","Male","77.11","187.96"
"88","220","187","Male","72.57","170.18"
"87","212","184","Male","95.25","172.72"
"91","221","206","Male","92.08","180.34"
"88","212","188","Male","79.38","180.34"
"88","220","193","Male","95.25","175.26"
"87","213","201","Male","83.91","180.34"
"84","206","178","Male","74.84","170.18"
"87","212","199","Male","79.38","175.26"
"85","207","186","Male","70.31","167.64"
"88","219","204","Male","86.18","180.34"
"85","201","180","Male","72.57","170.18"
"95","227","193","Male","99.79","187.96"
"83","198","178","Male","77.11","162.56"
"85","208","192","Male","102.06","177.8"
"94","230","198","Male","97.52","182.88"
"86","204","192","Male","86.18","177.8"
"84","204","198","Male","77.11","182.88"
"89","222","183","Male","73.48","175.26"
"88","208","190","Male","89.81","180.34"
"88","222","196","Male","76.2","180.34"
"86","208","175","Male","78.93","170.18"
"89","224","188","Male","81.65","170.18"
"87","213","187","Male","102.06","182.88"
"90","217","182","Male","81.65","165.1"
"93","219","193","Male","79.38","180.34"
"78","188","184","Male","75.3","167.64"
"84","204","174","Male","79.38","187.96"
"93","222","201","Male","83.91","177.8"
"82","198","185","Male","70.31","165.1"
"82","201","179","Male","68.04","160.02"
"86","210","181","Male","74.84","167.64"
"80","183","177","Male","63.5","177.8"
"92","224","191","Male","87.09","177.8"
"93","236","217","Male","102.06","200.66"
"81","202","199","Male","85.73","177.8"
"87","210","187","Male","78.02","175.26"
"93","225","194","Male","115.21","182.88"
"83","202","185","Male","86.18","177.8"
"92","220","194","Male","104.33","177.8"
"91","213","193","Male","97.52","167.64"
"91","217","195","Male","95.25","180.34"
"85","218","208","Male","86.18","182.88"
"89","217","197","Male","79.38","172.72"
"92","223","208","Male","74.84","182.88"
"79","194","185","Male","72.57","167.64"
"82","207","194","Male","92.99","180.34"
"89","212","200","Male","82.55","175.26"
"88","212","184","Male","78.93","172.72"
"92","221","200","Male","87.54","182.88"
"83","204","189","Male","80.74","167.64"
"76","185","189","Male","65.32","167.64"
"93","227","210","Male","80.74","175.26"
"81","187","191","Male","73.48","180.34"
"88","217","187","Male","96.16","177.8"
"89","224","194","Male","99.79","175.26"
"90","221","197","Male","79.38","185.42"
"90","217","187","Male","94.35","172.72"
"87","208","188","Male","79.38","175.26"
"88","204","193","Male","70.31","170.18"
"86","212","187","Male","74.84","172.72"
"88","222","198","Male","72.57","187.96"
"81","194","185","Male","84.82","175.26"
"88","210","195","Male","65.77","177.8"
"84","203","196","Male","94.8","185.42"
"82","193","174","Male","68.04","172.72"
"89","214","186","Male","82.55","175.26"
"89","220","200","Male","79.38","190.5"
"86","202","178","Male","80.74","167.64"
"86","209","193","Male","81.65","172.72"
"87","207","199","Male","77.11","182.88"
"92","218","192","Male","68.04","172.72"
"84","206","188","Male","68.04","170.18"
"84","207","197","Male","97.52","177.8"
"78","198","176","Male","81.65","175.26"
"87","216","187","Male","90.72","172.72"
"91","217","187","Male","88","170.18"
"89","218","200","Male","70.31","182.88"
"88","217","183","Male","74.84","172.72"
"92","227","201","Male","112.94","172.72"
"85","203","179","Male","81.65","180.34"
"87","205","174","Male","68.04","165.1"
"91","218","190","Male","80.74","172.72"
"86","208","191","Male","83.91","187.96"
"88","209","193","Male","93.89","167.64"
"88","205","187","Male","74.84","185.42"
"86","208","199","Male","74.84","182.88"
"94","217","195","Male","81.65","182.88"
"88","212","184","Male","68.04","170.18"
"82","202","182","Male","65.77","165.1"
"90","215","208","Male","77.56","185.42"
"84","205","182","Male","77.11","172.72"
"85","201","200","Male","68.04","182.88"
"91","220","187","Male","77.56","175.26"
"78","192","172","Male","54.43","165.1"
"88","208","180","Male","77.11","170.18"
"85","211","180","Male","84.82","172.72"
"95","228","181","Male","95.25","172.72"
"84","205","173","Male","72.57","162.56"
"89","209","191","Male","81.65","180.34"
"87","216","189","Male","102.06","170.18"
"85","209","182","Male","65.77","172.72"
"88","214","197","Male","87.54","187.96"
"93","226","204","Male","102.51","185.42"
"86","204","178","Male","74.84","170.18"
"96","228","206","Male","90.72","185.42"
"96","236","205","Male","88.45","180.34"
"85","210","180","Male","73.48","170.18"
"88","213","199","Male","90.72","185.42"
"90","213","194","Male","81.65","180.34"
"88","213","200","Male","83.91","177.8"
"83","200","180","Male","81.65","185.42"
"89","215","192","Male","99.79","187.96"
"84","205","179","Male","65.77","172.72"
"79","198","188","Male","72.57","180.34"
"90","211","202","Male","83.91","187.96"
"90","216","199","Male","90.72","193.04"
"82","203","176","Male","79.38","175.26"
"98","232","210","Male","104.33","185.42"
"89","215","175","Male","79.38","170.18"
"94","226","205","Male","79.38","187.96"
"85","202","173","Male","58.97","170.18"
"88","218","189","Male","102.06","182.88"
"93","227","192","Male","90.72","180.34"
"91","216","193","Male","96.62","185.42"
"92","221","202","Male","77.11","175.26"
"82","202","173","Male","73.94","170.18"
"91","216","188","Male","77.11","175.26"
"84","209","192","Male","81.65","180.34"
"84","212","190","Male","73.48","177.8"
"92","224","188","Male","83.91","172.72"
"90","220","185","Male","81.65","187.96"
"87","214","202","Male","77.11","177.8"
"88","214","182","Male","86.18","182.88"
"78","188","181","Male","68.04","170.18"
"87","215","182","Male","89.81","170.18"
"90","213","203","Male","104.33","180.34"
"86","210","177","Male","80.29","170.18"
"85","202","183","Male","78.47","177.8"
"91","221","179","Male","92.99","175.26"
"88","213","193","Male","90.72","175.26"
"96","227","217","Male","108.86","198.12"
"88","214","193","Male","86.18","182.88"
"91","213","195","Male","71.67","177.8"
"85","202","199","Male","71.21","180.34"
"90","212","186","Male","83.01","177.8"
"97","228","188","Male","73.94","170.18"
"85","197","165","Male","70.31","160.02"
"84","201","177","Male","62.14","167.64"
"83","205","195","Male","88.45","182.88"
"91","220","207","Male","97.52","185.42"
"90","210","176","Male","88.45","175.26"
"83","200","180","Male","77.11","170.18"
"78","185","182","Male","80.74","172.72"
"88","212","187","Male","65.77","182.88"
"90","209","204","Male","86.18","185.42"
"85","209","200","Male","74.84","177.8"
"88","216","199","Male","81.65","185.42"
"84","207","195","Male","79.38","187.96"
"87","206","187","Male","70.31","172.72"
"91","210","181","Male","79.38","180.34"
"87","208","188","Male","76.66","180.34"
"92","222","201","Male","81.65","180.34"
"84","199","174","Male","63.5","167.64"
"81","206","177","Male","90.72","170.18"
"92","224","206","Male","74.84","177.8"
"82","198","183","Male","68.04","167.64"
"90","218","183","Male","77.11","172.72"
"98","237","213","Male","111.13","185.42"
"87","212","202","Male","74.84","177.8"
"85","206","194","Male","80.74","182.88"
"90","220","196","Male","94.8","177.8"
"91","217","187","Male","90.72","182.88"
"85","204","192","Male","83.91","175.26"
"83","196","172","Male","74.84","170.18"
"87","210","192","Male","81.65","185.42"
"87","213","181","Male","94.35","177.8"
"84","200","182","Male","77.11","177.8"
"88","215","182","Male","90.72","180.34"
"97","238","196","Male","83.91","180.34"
"85","201","186","Male","74.84","175.26"
"91","215","190","Male","78.47","180.34"
"84","203","177","Male","77.11","167.64"
"82","196","170","Male","72.57","162.56"
"84","207","192","Male","77.11","175.26"
"87","207","175","Male","77.11","172.72"
"81","198","175","Male","80.74","165.1"
"92","227","195","Male","88","172.72"
"86","206","215","Male","70.31","185.42"
"90","222","186","Male","86.18","172.72"
"87","209","209","Male","87.09","182.88"
"75","182","167","Male","72.57","165.1"
"93","226","202","Male","88","187.96"
"90","227","213","Male","120.2","185.42"
"81","200","186","Male","76.66","175.26"
"85","202","176","Male","68.04","172.72"
"89","212","190","Male","68.04","175.26"
"87","204","178","Male","83.91","175.26"
"86","204","187","Male","61.23","170.18"
"90","218","209","Male","68.04","177.8"
"93","222","189","Male","83.01","172.72"
"78","189","194","Male","58.51","170.18"
"89","213","195","Male","84.82","177.8"
"94","228","224","Male","92.99","190.5"
"83","198","180","Male","77.11","175.26"
"88","218","199","Male","81.65","182.88"
"88","207","196","Male","86.18","187.96"
"94","218","193","Male","95.25","180.34"
"86","209","184","Male","77.11","172.72"
"91","218","186","Male","82.55","182.88"
"92","219","185","Male","88.45","182.88"
"85","204","192","Male","65.77","180.34"
"91","213","196","Male","90.72","185.42"
"90","230","187","Male","111.13","180.34"
"84","208","195","Male","93.44","177.8"
"91","218","201","Male","74.84","180.34"
"89","217","200","Male","99.79","175.26"
